FILE,CELL,N_Q570,N_Q670,N_GFP,dose,normalized_Q570
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_8,68,80,17,10,0.85
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_9,108,125,20,10,0.864
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_10,66,123,18,10,0.5365853658536586
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_11,60,77,7,10,0.7792207792207793
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_12,121,174,11,10,0.6954022988505747
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_13,101,86,0,10,1.1744186046511629
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_14,93,201,10,10,0.4626865671641791
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_15,95,167,19,10,0.5688622754491018
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_16,130,232,21,10,0.5603448275862069
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_17,159,211,1,10,0.7535545023696683
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_18,24,178,4,10,0.1348314606741573
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_19,89,125,16,10,0.712
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_20,55,136,12,10,0.40441176470588236
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_21,88,101,16,10,0.8712871287128713
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_22,59,146,15,10,0.4041095890410959
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_23,48,117,14,10,0.41025641025641024
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_24,167,195,15,10,0.8564102564102564
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_25,17,28,2,10,0.6071428571428571
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_27,65,119,14,10,0.5462184873949579
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_1,103,184,22,10,0.5597826086956522
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_2,79,100,18,10,0.79
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_3,161,143,14,10,1.1258741258741258
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_4,86,140,16,10,0.6142857142857143
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_5,152,87,9,10,1.7471264367816093
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_6,149,111,5,10,1.3423423423423424
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_7,81,80,21,10,1.0125
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_8,101,98,17,10,1.030612244897959
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_9,194,147,12,10,1.3197278911564625
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_10,180,126,7,10,1.4285714285714286
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_11,75,104,8,10,0.7211538461538461
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_12,164,187,8,10,0.8770053475935828
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_13,97,124,7,10,0.782258064516129
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_14,108,138,12,10,0.782608695652174
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_15,171,196,12,10,0.8724489795918368
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_16,190,204,24,10,0.9313725490196079
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_17,105,144,27,10,0.7291666666666666
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_1,60,72,13,10,0.8333333333333334
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_2,167,193,16,10,0.8652849740932642
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_3,16,178,0,10,0.0898876404494382
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_4,193,191,16,10,1.0104712041884816
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_5,112,137,25,10,0.8175182481751825
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_6,88,97,17,10,0.9072164948453608
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_7,146,85,3,10,1.7176470588235293
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_8,132,125,9,10,1.056
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_9,75,176,13,10,0.42613636363636365
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_10,11,183,6,10,0.060109289617486336
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_11,172,163,11,10,1.0552147239263803
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_12,91,68,20,10,1.338235294117647
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_13,71,55,0,10,1.290909090909091
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_14,88,123,29,10,0.7154471544715447
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_15,87,174,23,10,0.5
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_16,40,208,13,10,0.19230769230769232
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_17,85,186,13,10,0.45698924731182794
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_18,47,141,10,10,0.3333333333333333
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_19,69,96,4,10,0.71875
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_1,152,98,8,10,1.5510204081632653
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_2,137,97,2,10,1.4123711340206186
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_3,2,238,0,10,0.008403361344537815
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_4,104,117,24,10,0.8888888888888888
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_5,108,185,16,10,0.5837837837837838
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_6,104,146,19,10,0.7123287671232876
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_7,145,175,4,10,0.8285714285714286
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_8,127,59,7,10,2.152542372881356
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_9,169,219,16,10,0.771689497716895
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_10,108,184,25,10,0.5869565217391305
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_11,117,110,23,10,1.0636363636363637
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_12,93,128,10,10,0.7265625
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_13,139,188,11,10,0.7393617021276596
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_14,92,90,15,10,1.0222222222222221
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_15,98,154,8,10,0.6363636363636364
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_16,82,150,4,10,0.5466666666666666
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_17,16,231,0,10,0.06926406926406926
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_18,94,97,16,10,0.9690721649484536
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_19,86,77,12,10,1.1168831168831168
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_20,69,72,8,10,0.9583333333333334
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_21,107,108,8,10,0.9907407407407407
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_22,72,166,13,10,0.43373493975903615
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_23,104,121,16,10,0.859504132231405
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_24,85,91,10,10,0.9340659340659341
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_25,54,109,6,10,0.4954128440366973
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_26,85,132,13,10,0.6439393939393939
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_27,79,141,4,10,0.5602836879432624
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_28,124,200,34,10,0.62
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_29,91,81,3,10,1.123456790123457
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_30,145,131,13,10,1.1068702290076335
